,date,Dataset_y,ACI,ZCR,BGNt,EVNtCount,Ht,ADI,BI,Hf,NDSI,MEANf,SNRf,cellvalue,n_cells
570,2019-02-10,"Olowalu (Maui, HI)",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,8.0,184
571,2019-02-10,"Olowalu (Maui, HI)",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,11.0,6
572,2019-02-10,"Olowalu (Maui, HI)",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,13.0,35
573,2019-02-10,"Olowalu (Maui, HI)",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,15.0,14
574,2019-02-10,"Olowalu (Maui, HI)",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,17.0,31
576,2019-02-10,"May River, SC",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,15.0,12
577,2019-02-10,"May River, SC",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,19.0,3
578,2019-02-10,"May River, SC",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,21.0,73
579,2019-02-10,"May River, SC",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,23.0,3
580,2019-02-10,"May River, SC",251.3107925,221.2966667,-28.475694679999997,3.2203354515,0.94258859,0.24479964199999998,0.003307974,0.1953756595,-0.9934058655,0.000160743,4.0534483155,27.0,70
582,2019-02-10,OOI-HYDBBA106,338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,12.0,66
583,2019-02-10,OOI-HYDBBA106,338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,14.0,138
584,2019-02-10,OOI-HYDBBA106,338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,19.0,1
586,2019-02-10,"Chukchi Sea, Hanna Shoal",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,33.0,484
588,2019-02-10,"Gray's Reef, GA",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,15.0,48
589,2019-02-10,"Gray's Reef, GA",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,16.0,1
590,2019-02-10,"Gray's Reef, GA",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,19.0,2
591,2019-02-10,"Gray's Reef, GA",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,21.0,119
592,2019-02-10,"Gray's Reef, GA",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,23.0,1
593,2019-02-10,"Gray's Reef, GA",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,27.0,175
595,2019-02-10,ONC-MEF,338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,12.0,172
596,2019-02-10,ONC-MEF,338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,14.0,9
598,2019-02-10,"Biscayne Bay, FL",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,3.0,54
599,2019-02-10,"Biscayne Bay, FL",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,13.0,46
600,2019-02-10,"Biscayne Bay, FL",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,15.0,26
601,2019-02-10,"Biscayne Bay, FL",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,17.0,2
602,2019-02-10,"Biscayne Bay, FL",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,21.0,9
603,2019-02-10,"Biscayne Bay, FL",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,27.0,1
605,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,2.0,1
606,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,3.0,48
607,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,5.0,17
608,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,8.0,184
609,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,11.0,6
610,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,13.0,35
611,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,15.0,14
612,2019-02-10,"Olowalu (Maui, HI)",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,17.0,31
614,2019-02-10,"May River, SC",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,15.0,12
615,2019-02-10,"May River, SC",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,19.0,3
616,2019-02-10,"May River, SC",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,21.0,73
617,2019-02-10,"May River, SC",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,23.0,3
618,2019-02-10,"May River, SC",338.5512154,12159.31,-47.055705685,6.470690207,0.8149445989999999,2.0771541735000003,27.061560345,0.9371577845000001,0.9287280245,5.56e-05,5.1621940415,27.0,70
620,2019-02-10,OOI-HYDBBA106,432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,12.0,66
621,2019-02-10,OOI-HYDBBA106,432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,14.0,138
622,2019-02-10,OOI-HYDBBA106,432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,19.0,1
624,2019-02-10,"Chukchi Sea, Hanna Shoal",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,33.0,484
626,2019-02-10,"Gray's Reef, GA",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,15.0,48
627,2019-02-10,"Gray's Reef, GA",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,16.0,1
628,2019-02-10,"Gray's Reef, GA",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,19.0,2
629,2019-02-10,"Gray's Reef, GA",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,21.0,119
630,2019-02-10,"Gray's Reef, GA",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,23.0,1
631,2019-02-10,"Gray's Reef, GA",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,27.0,175
633,2019-02-10,ONC-MEF,432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,12.0,172
634,2019-02-10,ONC-MEF,432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,14.0,9
636,2019-02-10,"Biscayne Bay, FL",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,3.0,54
637,2019-02-10,"Biscayne Bay, FL",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,13.0,46
638,2019-02-10,"Biscayne Bay, FL",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,15.0,26
639,2019-02-10,"Biscayne Bay, FL",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,17.0,2
640,2019-02-10,"Biscayne Bay, FL",432.6981167,4910.8664765,-49.619449724999996,6.958234536,0.575185325,2.5013208015,6.3251223415,0.810429525,0.726954035,0.000207539,22.166540775,21.0,9
